"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"MOHANKUMAR HOXA1 TARGETS UP",0.076103500761035,0.113660513855655,0.199915231309662,0.260620312972629,1.20074945463318,372,"HOXD9,HOXC6,SCNN1A,RBM47,LHX1,CDK2,CLDN7,PLBD1,WEE1,ACKR3,TSKU,TFPI,G0S2,ADAMTS9,CRABP2,KYNU,TIMP3,RCC1,LAMB2,HSPA1B,CMTM6,DNAJB1,PRLR,ARPC1B,ASF1B,RBMS2,PRCP,RHOQ,GAL,CAT,ACTL6A,TGIF2,FANCC,BCL2L11,PPP1CC,CLU,PALLD,HSPB8,PGM2,BAMBI,XPO1,RRM2,ALDH3A2,CNTLN,GATM,MED13L,PPM1D,BCAT2,CDC6,RB1,PCNA,ATP1B3,MAT2A,PDZK1,LPIN1,GSTM3,ZMPSTE24,IER3,CPE,KCNK2"
"TAYLOR METHYLATED IN ACUTE LYMPHOBLASTIC LEUKEMIA",0.163602941176471,0.218633773691571,0.14641623786055,0.325280667674948,1.20117416011198,70,"FOXD2,GMNN,PSMA2,NKX6-1,RREB1,MYC,LAPTM4A,CAV1,SPATA5,PCDHGA12,MOB1B,ZMPSTE24,KCNK2,IFT74,BCL10,SMARCAD1,NFIA,NUDT9,HSF2"
"TIEN INTESTINE PROBIOTICS 2HR DN",0.132007233273056,0.181458434082942,0.163180127180689,0.316917292018491,1.20341418297438,83,"CEBPD,WWTR1,DAB2,BAZ1A,PRCP,NOX1,FNDC3B,FERMT2,CALD1,CLU,ZMYND8,ETNK1,TIAL1,QKI,NCK1,TNS3,CADM1,PPFIA1,HAUS3,CEP76,EED,SOS1,PHIP,RECQL,CRIM1,RAF1"
"BOYAULT LIVER CANCER SUBCLASS G56 DN",0.237451737451737,0.29916427770505,0.122107920287081,0.461477435108282,1.20385335574457,15,"MAFF,IL4R,F2RL1,RAB27A,IER3,HPS5"
"FOURNIER ACINAR DEVELOPMENT LATE 2",0.0727272727272727,0.109677900070253,0.213927855492356,0.271198343466015,1.20401492716186,271,"MT1H,MT1F,MT1X,MT2A,CDK2,SMTN,EPHA2,MELK,IGF2BP2,SH3TC1,PLAUR,TNFRSF12A,RCC1,CKS2,ANXA5,CENPA,TEAD4,FOSL1,BCAR3,TIMELESS,PALLD,ITGB5,COLGALT1,BARD1,RRM2,SMC4,CDC6,PRPF40A,CDC45,POLA1,LARP4,NUP37,RND3,NUSAP1,CKS1B,NT5E,HAT1,FANCI,LAMC2,PTTG1,TMPO,CDC25A,SRSF10,ASPM,DBF4,DTL,SERPINE2,IMPA1,FN1,MBNL1,NUP205,CDK1,DHX15,ELK3,HJURP,DHFR,VCL,BIRC5,PRDX1,FASTKD1,MSH6,RNF138,LYPLA1,SKP2,ETV4,PAGR1,RANGRF,FKBP4,SRSF11,CAMSAP2,MCM3,NUP188,DNAJC9,EXPH5,PLK1,USP1,PLEK2,BLM,PTGES3,RAI14,KDELR2,TPRKB,PAICS,PRDX3,AGFG1,ACTN1,ANP32E,STK17A,DUT,PDLIM7,MYH9,ALG8,PDIA6,NAP1L1,HSP90B1,TXNDC5,AQR,SRSF4,MANF,SRPK1,CDCA3,NT5DC2"
"KOBAYASHI RESPONSE TO ROMIDEPSIN",0.218455743879473,0.279225967745315,0.126253987849115,0.440283850894535,1.20529946602171,18,"PMEL,MERTK,TNFAIP6,NGFR,FOS,LPIN1,MICA"
"BENPORATH PROLIFERATION",0.107081174438687,0.152019593157986,0.178219874951973,0.293830540260721,1.20686873356871,138,"S100A9,MARCO,S100A11,TOP2A,MTFR2,CKS2,CENPA,TP53BP2,CDCA7,NMI,DEK,MYBL2,ATAD2,RRM2,EZH2,LBR,PCNA,RIT1,CEBPG,NCAPG,FANCE,CKS1B,PTTG1,PRIM2,ASPM,DBF4,DTL,RFC4,SNRPG,ASF1A,EXO1,ANLN,CDK1,TFRC,CSTB,BIRC5,PRPF18,NUDT5,C1orf112,DESI2,DTYMK,SMAD2,RAD51,MCM3"
"SASSON RESPONSE TO GONADOTROPHINS DN",0.138433515482696,0.188915985488266,0.159646701919906,0.317954453747291,1.20721807031157,85,"TNFRSF11B,KRT18,GEM,CASP4,EZR,DHRS3,ACP5,DAB2,PAWR,HSD17B1,NPC2,ITGB5,AXL,CFLAR,GBP1,DYRK3,SH3BP4,CHUK,RAB33B,PMAIP1,THBS1,VCL,TLN1,DAPK1,MBD2"
"LEE CALORIE RESTRICTION MUSCLE UP",0.174484052532833,0.230493433395872,0.142901149386948,0.375110298140512,1.2083584778327,36,"SLC1A5,MYBPH,LTA,PNP,PLIN2,MYH7,GLUL,ATP1A2"
"TOMLINS PROSTATE CANCER UP",0.173584905660377,0.22942037056264,0.143758989039275,0.373026767470699,1.20946945745383,37,"KRT18,ZNF217,F2R,ZNF652,PDLIM5,ERG"
"BOYLAN MULTIPLE MYELOMA C CLUSTER UP",0.178236397748593,0.234980320784323,0.141225119642531,0.378398234266853,1.20955682026453,35,"UHRF1,B3GNT8,STOM,SLC43A3,EPS8,TIFA,GAS2L3,RAG1"
"GUO TARGETS OF IRS1 AND IRS2",0.127886323268206,0.176344293358351,0.16440575583821,0.31287593724583,1.21077289352952,92,"SLC7A2,AGTR1,NFE2,PCK1,TNFRSF1B,CASP6,PPP1R3B,ARHGAP5,CEBPB,MXI1,TAT,IL6R,BCL3,ECI2,NIPBL,ABCB4,RBMS1,HSPH1,ELK4,LPP,RBPMS,RBL2,AFF4,GRN,CPT1A,PITPNC1"
"SCHWAB TARGETS OF BMYB POLYMORPHIC VARIANTS DN",0.23062015503876,0.291390937165186,0.124434168630393,0.457230069783735,1.21111346905191,16,"HOXB5,CDC14A,BCL3,TAF7L,NR3C2"
"GARGALOVIC RESPONSE TO OXIDIZED PHOSPHOLIPIDS YELLOW DN",0.229885057471264,0.290879464482318,0.12384217120105,0.42103296751081,1.21172516889276,22,"HILPDA,B3GNT5,SLC30A1,PIK3R2,ZMYND8,PCTP"
"DACOSTA UV RESPONSE VIA ERCC3 TTD DN",0.145985401459854,0.198096266387742,0.155241966228839,0.323659390639131,1.21200072663815,78,"COL1A2,TEAD1,MALT1,ACAP2,SGMS1,RBPMS,PLCE1,ARHGEF10,HERC4,ZFHX3,ARAP2,PIK3C2A,DMD,DNAJC2,BTAF1,UBXN7,PDS5B,CDKN1B,TOP1,LRP6,SMAD7,NFIB,SERPINB2,CCND1,HEG1,USP15,MITF,ROR1,DST,SON,AGO2"
"KASLER HDAC7 TARGETS 1 UP",0.087248322147651,0.127353628239831,0.195789002148949,0.286228522328942,1.2129348282104,176,"RUNX1,BMP4,CDK2,GPR65,IKZF1,CD28,BCL6,LTA,CYTIP,LATS2,FGD2,TEC,B4GALT1,TGFB1,NPL,NHEJ1,IRF4,GPR146,LRP10,BCL2,P2RX7,STAT5A,CD96,TG,STEAP3,PBX3,PHKA1,PTGER4,CAPN7,SESN3"
"HASLINGER B CLL WITH 11Q23 DELETION",0.223529411764706,0.284428389010667,0.127505315300183,0.426968123116311,1.21299937005517,21,"CASP1,CTSK,PPP2R1B,SLC4A7,ATM,GSN,BIRC2,AHR"
"MURAKAMI UV RESPONSE 6HR DN",0.218455743879473,0.279225967745315,0.126253987849115,0.443329063959153,1.21363589188255,18,"DSC2,IL6,TGFB2,TGFB1,SMO"
"CHIANG LIVER CANCER SUBCLASS INTERFERON DN",0.162213740458015,0.217216777643222,0.150169802128406,0.353762832071202,1.21376105467048,48,"IGF2,ESM1,MOGAT1,ADM,ZNRF3,MME,CCDC170,TRPM7,NR2F1,BTNL9,ZNF703,DAAM1,FAM169A,USP54,SLC13A3,HSDL2,EXPH5,CDC14B,TNFRSF19,ONECUT2,KANSL1"
"XU HGF SIGNALING NOT VIA AKT1 48HR DN",0.216475095785441,0.277230830375732,0.128142916898415,0.451369188838444,1.21383784186015,17,"FXYD2,SPP1,KIF20A,PPM1B,CD248,PLK1,SRSF7,HMMR,WTAP,LUC7L3,SRSF3"
"YAGI AML SURVIVAL",0.119932432432432,0.167121037176417,0.165656695205483,0.3018245357464,1.21437713196332,119,"LEPR,CD14,NFKBIA,STX11,GNG12,COL3A1,PRLR,VASP,ENPP1,BST1,TTPA,NPC2,GPR182,RAB32,TSPO,NACC2,XPO1,PDE4DIP,LBR,MED21,HSPE1,TIAL1,OGT,CRYZ,RRAD,VAT1,TUG1,GTF2IRD2,KAT6A,TTC22,RENBP,EED,LYST,PHACTR4,BTAF1,UBXN7"
"SUBTIL PROGESTIN TARGETS",0.186567164179104,0.244256911675517,0.137250779610133,0.379202990468124,1.21442557562869,34,"CEBPD,DUSP1,TP53BP2,KAT2B,ECI2,IL6ST,NME2,SAP30,BCCIP,SOS1,AR,RPS6KA1,CCND1,MAP4K5"
"JAZAERI BREAST CANCER BRCA1 VS BRCA2 UP",0.177263969171484,0.233931771504026,0.143758989039275,0.360546508628294,1.21458867511169,45,"RUNX1,IL18R1,CXCL5,IL1B,MAPRE1,LOX,KDM5A,PAK2,IL17RA,NAGA"
"CEBALLOS TARGETS OF TP53 AND MYC DN",0.212355212355212,0.272880579300813,0.130105630751129,0.393755230930289,1.21503126379504,30,"VCAM1,SLC2A5,F2R,KIF14,PLAUR,KRT8,PIM1"
"TANG SENESCENCE TP53 TARGETS UP",0.187984496124031,0.245747174052296,0.139599673451922,0.390443943825636,1.21531177323207,31,"C7,VAMP8,PSTPIP2,GMFG,CDKN1A,ALDH3A2,TSPAN12,SLC4A4,LCAT,MMP3"
"MAGRANGEAS MULTIPLE MYELOMA IGLL VS IGLK DN",0.22156862745098,0.282521386933152,0.128142916898415,0.427800122524179,1.21536304711439,21,"LTA,DUSP1,SAMHD1,HYAL1,AXL,RBL2,GAS2,PRKD2,CKAP2,CD46,ALG8,RPL4,ZNF331,ANKS1A,PNPLA6"
"LEE LIVER CANCER DENA DN",0.140221402214022,0.191059796105955,0.159646701919906,0.331482468528358,1.21539079621318,67,"HOXA5,MAT1A,PCK1,AKR1C1,HPD,CA5A,SELENBP1,PRODH,OTC,AASS,MCM10,CA3,LIPC,ALDH3A2"
"CEBALLOS TARGETS OF TP53 AND MYC UP",0.215799614643545,0.276633955307252,0.128788713061714,0.439235449714509,1.21540366677431,19,"MTHFD2,MYC,JUNB,CD55,HSPH1,ISLR"
"LIANG HEMATOPOIESIS STEM CELL NUMBER SMALL VS HUGE DN",0.183018867924528,0.240565099033136,0.139599673451922,0.385095174359441,1.21820190592331,33,"S100A4,GADD45B,DOK2,TRAM1,S100A6,CD1D,PTTG1,COTL1,POLG2,DNAJA1,MCM3"
"HOLLEMAN PREDNISOLONE RESISTANCE B ALL UP",0.211946050096339,0.272487330586145,0.130105630751129,0.440703471138172,1.21946581299311,19,"CDK2AP1,POLDIP3,WAC,SUMO2,PRPF18,NTAN1,HDGF,CTCF,PCBP1,UBE2Q1,MED28,HNRNPR,THAP11,F8A1"
"LEE AGING MUSCLE UP",0.16793893129771,0.223093811329105,0.147331213699377,0.376413646755492,1.22192076359731,38,"TFAP2B,MFAP5,TGIF1,HSPB1,FOS,ARHGDIB,POU3F2,NAMPT,GDF9,TGFB1I1,DDX5"
"PYEON HPV POSITIVE TUMORS UP",0.137184115523466,0.187307717422737,0.159646701919906,0.318127916506629,1.22200200687963,88,"IL17RB,UHRF1,LY75,CDKN2C,MCM8,CDCA7,CDKN2A,PLGLB1,WDR76,PNISR,BARD1,ATAD2,EZH2,C18orf54,DONSON,CENPK,CDK3,TRIM56,SYCP2,BTNL9,TAF7L,DTL,ZNF367,FUBP1,KIF15,CASP8AP2,NOTCH1,DHFR,NR1D2"
"CHEOK RESPONSE TO HD MTX DN",0.219607843137255,0.280427221637809,0.128788713061714,0.43015382192772,1.22204981303255,21,"TGIF1,ZBTB1,TOB2,CNOT8,CRYZ"
"BILANGES SERUM SENSITIVE VIA TSC2",0.192592592592593,0.251104762334944,0.134273452883202,0.40507962484286,1.22336458587083,26,"COL1A2,NEDD4,COL3A1"
"JIANG VHL TARGETS",0.119642857142857,0.166893573691356,0.170932335370056,0.323024137894909,1.22432185752138,81,"MT1L,CDK2,TES,TRIP10,HILPDA,MRPS6,MKI67,IRF1,PRKCH,TROAP,ZNF395,SLC3A2,UACA,PCNA"
"BROWNE HCMV INFECTION 20HR UP",0.0613598673300166,0.0959247156721324,0.234392647294686,0.280918264343215,1.22461634032154,223,"NKX2-5,COL2A1,TFEC,MSX1,CCR1,LCN2,EFNA4,CASP7,FOXO1,GNA13,EYA2,PPARA,NFKB2,HES1,RUNX3,HYAL2,RELA,TEAD4,SOX5,LYN,NFATC1,NTRK2,EDA,ABCB1,CDKN2B,VEGFA,PCDHGA12,ZNF267,REL,AHCTF1,CGGBP1,ZFY,ZBTB5,PRPF4B,SLC25A20,SAFB2,GAB1,GSTM3,ELK4,PTPN21,TRIM21,TEX30,TRIM52,NFATC3,PLAGL2,TMPO,PIP5K1B,IMPA1,ZNF273,EED,SMG1,C18orf25,TFRC,CDK2AP2,STARD3,RAP2C,TMSB15A,ZNF202,SMARCD2,IL27RA,CCDC181,EFNB2,DNAJA1,MTF1,TFDP2,AKAP8L,CCND3,PGM3,ZNF131,PTPRB"
"ZHAN MULTIPLE MYELOMA CD1 AND CD2 DN",0.143667296786389,0.195553322055456,0.159646701919906,0.353308178189832,1.22499221353407,52,"HOXB7,NCF4,CSF2RB,MYC,ZC3HAV1,BMPR1A,IFNGR1,IL6R,TLE3,SEMA4B,PRR15,OCLN,ELOVL5"
"OSMAN BLADDER CANCER DN",0.0548780487804878,0.0874474094560005,0.237793834423688,0.265481741640109,1.22661225712315,383,"CXCL6,FCGR2B,GZMK,IRF8,ZFP36L1,IKZF1,MYO1F,CYTIP,SGK1,ITPKB,MRPS6,MYL12A,TMC8,MAML2,RHOH,TGFBR2,GSDMD,CD53,IKBIP,TMEM243,AHCYL1,TRIM38,NFATC1,EPOR,AOC2,MTHFS,FCRLA,SUPT20H,CHST11,CKLF,PM20D2,RPS17,SH2D1A,SIAH1,ITGB2-AS1,PCBP1-AS1,GPR18,UACA,TRIM56,CTDSP2,EPC1,NBPF11,STAT3,GLIPR1,RPL36A,RPS3A,OGT,ASXL2,METTL4,OFD1,RPGRIP1,TUG1,PITPNC1,ST8SIA4,SP110,ELOVL5,SYS1,NINJ1,TUBD1,PPFIA1,ELL3,BROX,C2orf68,EPB41,ZNF677,ZNF230,DIS3,RERE,ZFAS1,HNRNPC,RPS6KA5,MPZL1,NUDT5,IP6K2,EBPL,ATL2,RHBDD1,CLIP1,SDE2,HERC2P9,SS18L2,RPS27,PPTC7,ZNF274,PHF3,RPL34,RPS24,ZNF431,RPS3,TRAPPC2,PDCD4,KATNBL1,ENGASE,RPS6,WDR33,SERF2,FBL,DPH5,IFT20,RPL14,RPS13,RPL35A,RPS4X,ZNF879,PML,RIPK1,RALGPS2,TARDBP,FAM221A,EFHC1,RPS7,OST4,ZBED5-AS1,IREB2,PRDX3,RPL22,POLR2M,RPS4XP2,PUM1,SENP1,PPHLN1,UBE2B,RPL35,RPL4,DIDO1,RPL24,CHD2,RPS20,SRSF4,RBM33,EEF1G,ISG20,GPBP1,CYB5A,RPL10,SERTAD2,DEDD2,SRSF6,CUL4A,TEFM,ZC3H6,RPL18A,ARID1A,CARD11,RPS16,RPL13A,RPS11,ZNF275,PRPF3,OSER1,CMTM2,ST13,WDR20,COPB2,CSTF3,SSU72,RPL23A,ZNF487,NFYA"
"JIANG HYPOXIA CANCER",0.134579439252336,0.18422739818895,0.16440575583821,0.348398250412574,1.22707089094356,55,"SLA,TGIF1,FERMT2,SUCLG2,COLGALT1,HMG20B,PDZK1,TGM2,AUP1,FBXO17,RPN2,SERP1,FN1,DHFR,PGM1,EBPL,TIMM21,PGM3,IST1,RPL22,ARPC3,SLC12A1,PLOD3,TMEM51,SH3BGRL3,SRSF9,ERGIC1,ITGAE"
"HUMMERICH MALIGNANT SKIN TUMOR DN",0.224806201550388,0.285409891636773,0.126253987849115,0.463262081794243,1.22709109492167,16,"CKM,CFD,AFF1,CA3,SNX7,TNNI2"
"KONDO PROSTATE CANCER HCP WITH H3K27ME3",0.119642857142857,0.166893573691356,0.170932335370056,0.32391977822839,1.22771650178514,81,"HOXD11,CRABP1,TBX5,SAMD11,IRX3,NFATC4,TMX1,FGF10,ZNF516,PAX2,GSX2,LEF1,ZNF438,WNT5A,SMCHD1"
"PEREZ TP53 AND TP63 TARGETS",0.0722495894909688,0.109263546328071,0.213927855492356,0.286787645962899,1.22858251110603,191,"IGF2,HSD11B2,TNFRSF10D,ZIC2,GABRE,SLC4A11,PLIN4,SMAD6,DHRS3,MAF,GRTP1,METRNL,GALR2,FOXF1,SASH1,FAM43A,IGFBP3,ID4,NGFR,TSC22D3,GOLGA6L9,ZNF750,ARHGEF6,FZD1,RGCC,BCL2L11,SMAD9,BIK,PLCD1,AQP3,FOXF2,PGF,IHH,ADAP2,COL27A1,VASN,BAMBI,RORA,TRIM8,RAB11FIP1,PALMD,ZSWIM6,IGF1R,PCSK5,ARG2,TAF3,CGNL1,RASEF,SPATA13"
"LIN MELANOMA COPY NUMBER DN",0.16412213740458,0.218995296476213,0.149207542435322,0.378613197098245,1.22906098355893,38,"MAF,PAPSS2,LPAR6,CDKN2A,CLN5,TPT1,KLF6,B2M,ELL3,FNDC3A,WWOX,PFKP,RNF6,SERF2,RPL21,RCBTB1,ESD,CRYL1,KPNA3"
"MOOTHA FFA OXYDATION",0.222648752399232,0.283488194621095,0.126253987849115,0.420383244763926,1.22919325756262,23,"ACADL,ACAA2,DECR1,HADHB,CPT1B,CPT1A,ACADM,ACADVL,ACSL1,NBN,HADH,ECI1,HADHA,ACAT1"
"STAMBOLSKY RESPONSE TO VITAMIN D3 DN",0.222222222222222,0.28308153862638,0.126253987849115,0.427250475424467,1.22961904278893,22,"TXNIP,MAML2,SEMA3F,CKLF,KAT2B,COL5A1,FBXO32,CABYR,DAPK1"
"XU GH1 AUTOCRINE TARGETS DN",0.104377104377104,0.148660005263779,0.178219874951973,0.306909679836057,1.22974688478363,115,"SERPINA5,ZNF217,B4GALT1,TIMP3,HSPA1B,SEMA3C,PRLR,RHOQ,CD44,NR2F2,TGIF2,RAB31,MAP3K1,RAMP1,REL,BAMBI,RBM7,PODXL,ADIPOR2,HSPH1,GSTM3,KCNK2,PIK3CA,NAT1,RBPMS,ISOC1,DNAJC1,THBS1,LXN,ELOVL2,PTBP3,IGFBP4,UGDH,DDX39A,RPS6KB1,CIT,EFNB2,TJP1,UBL3,CA2,NAALADL2,SLK,HOOK1,ARID5B,KDM5B,LAMA5"
"BIDUS METASTASIS UP",0.0620805369127517,0.0968221833078453,0.234392647294686,0.286453394149376,1.23186645603519,206,"DSP,UBE2C,ZIC2,GMNN,PLOD2,P4HA1,CCNA2,ASF1B,CENPA,CBFB,G3BP1,CRY1,MCM10,RRM2,SMC4,CDC6,GAS2L3,YBX1,CEBPG,LARP4,PHF10,SUMO4,IFT74,KCTD6,CDK2AP1,NUSAP1,KDM6A,ZNF318,HNRNPH3,RRN3,KLHL23,FANCI,PAK2,DBF4,RAB28,RFC4,HNRNPA2B1,WAC,CDK1,DHFR,TFRC,ZNF550,HSF2,BIRC5,DDX21,MXD1,PATL1,RNF138,NFIB,MNS1,YTHDF1,CHEK1,SEC24B,RCOR1,AMD1,LMNB1,SRSF1,PAIP1,HSP90AA1,MLLT10,ECT2,CCDC15,DNAAF2,PCBP1,TARDBP,MRPL42,EFHC1,PTGES3,STRN3,ZNF568,NCBP2,RAE1,ADNP,GID8,KIF11"
"SASSON RESPONSE TO FORSKOLIN DN",0.124324324324324,0.172422501241399,0.16823816568964,0.323693415132655,1.23202567172047,84,"TNFRSF11B,KRT18,GEM,CASP4,DHRS3,ACP5,DAB2,PAWR,HSD17B1,NPC2,ITGB5,AXL,GBP1,DYRK3,STIP1,SH3BP4,RAB33B,PMAIP1,THBS1,VCL,DAPK1,TK1"
"AMIT EGF RESPONSE 40 MCF10A",0.224806201550388,0.285409891636773,0.126253987849115,0.465378453242186,1.2326969510005,16,"ZFP36,ADM,FOS,KLF6,MIS18BP1,UNC93B1"
"FONTAINE THYROID TUMOR UNCERTAIN MALIGNANCY UP",0.166979362101313,0.22213468009651,0.14641623786055,0.382751631056559,1.2329738228574,36,"CLDN7,AQP4,CD4,IGF2BP2,PBXIP1,FLT1,NR2F2,BCL2L11,PSAT1"
"MCGOWAN RSP6 TARGETS UP",0.202312138728324,0.261118060830597,0.133554954557592,0.445650224276936,1.23315392015156,19,"DDIT4L,PMEL,PTGDS,EDNRB,EPHX1,PCOLCE2,GPNMB"
"KYNG DNA DAMAGE BY 4NQO OR UV",0.132325141776938,0.181706353729038,0.166933848713193,0.348137002626172,1.23369479979895,58,"C3AR1,IL18R1,PRELP,IL1R1,TFPI2,ITGAL,IFNGR1,RAB9A,MYD88,RIN2,ITGB1,IRF2,PCNA,TLE1,BTG3,TWF1,CDC25A,TCF7L2,PAFAH1B3,KIFC1"
"BROWNE HCMV INFECTION 24HR UP",0.0915371329879102,0.132952779194095,0.193813302725311,0.301575162074379,1.23434760813056,136,"FOXA1,TFF3,CDK2,TRIP10,NFKBIA,MERTK,F2RL1,PLEK,SPR,CXCL2,TACR3,ICAM1,BAZ1A,GAL,PDYN,TGIF2,RAB27A,E2F5,AK4,CREM,RRM2,RORA"
"HOFFMANN IMMATURE TO MATURE B LYMPHOCYTE DN",0.166037735849057,0.221104686548996,0.147331213699377,0.366275613056913,1.23511380549073,44,"HCK,NEDD4,CD93,TGFB1,STXBP2,HES1,VPREB3,LIPC,PAX2,CDC45,LHB,QKI,TAX1BP3,MYL4"
"STEGER ADIPOGENESIS UP",0.200385356454721,0.259391529521495,0.134273452883202,0.44683196939985,1.2364239143119,19,"FFAR2,CP,PCK1,STOM,HP"
"RADAEVA RESPONSE TO IFNA1 UP",0.154142581888247,0.207905569007264,0.155241966228839,0.367056753286312,1.23652001890397,45,"VCAM1,IFITM2,IFITM1,IFITM3,PLSCR1,IRF7,BCL2,IRF1,HLA-E"
"DING LUNG CANCER BY MUTATION RATE",0.198473282442748,0.257673912635745,0.134273452883202,0.437046606964924,1.23751629460835,20,"INSRR,FGFR4,ACVRL1,NTRK2,VAV1,IRS1,SMG1,DDR1,PTPRG,PDGFRA,TP53"
"STANELLE E2F1 TARGETS",0.20188679245283,0.260791980526326,0.132147260608774,0.406535275267458,1.23791200676476,28,"FGF2,IFNA2,SERPINF2,PAWR,TP53BP2,RAD52,CFLAR,MAP3K5,FGFR3,BID,CCND1,ARHGAP4,CCNO"
"COLLER MYC TARGETS UP",0.214971209213052,0.275705793563535,0.128788713061714,0.423939610707383,1.23959200940054,23,"SLC16A1,G0S2,CKS2,NAMPT,AK4,HSPD1,TFRC,HDGF,POLR2H,FBL,CEBPZ,ASS1"
"SASSON RESPONSE TO GONADOTROPHINS UP",0.114901256732496,0.161387092125068,0.175204047558551,0.327071924779752,1.239709079929,82,"FKBP5,PRKX,TNFAIP3,LHCGR,TFPI2,SGK1,DUSP1,ARHGEF5,CDC42EP4,JMJD6,RAB27A,PLIN3,GNLY,CD55,P4HA2,MAP3K5,PTPN21,CREBL2,MAP3K7,STIP1,TMBIM6,ALPL,GPRC5B,COL15A1,PHKA2,TK1"
"WATANABE COLON CANCER MSI VS MSS UP",0.185528756957328,0.243259045102363,0.137250779610133,0.410121080158433,1.24049303816158,27,"RGS1,MT1E,NCF2,ZIC2"
"MATZUK CENTRAL FOR FEMALE FERTILITY",0.201904761904762,0.260791980526326,0.132846300606183,0.420259638384101,1.24053396961866,24,"LEPR,GNRH1,TGFB1,DDR2,OTX1,CPE,LHB,STAT3,GHR"
"PLASARI TGFB1 SIGNALING VIA NFIC 10HR DN",0.189189189189189,0.24719972197717,0.13880510939114,0.402255441628035,1.24126081183737,30,"DOCK2,RAB3IL1,STC2,FLI1,MFAP4,FAM111A,C16orf54,SLC37A2,LYL1,AHR,PHIP,FOXG1,VWA5A,PDGFRA"
"DURCHDEWALD SKIN CARCINOGENESIS UP",0.121212121212121,0.168548644338118,0.169570644405628,0.330517277049981,1.24129639603353,76,"ADH1C,MMRN1,OLAH,MT2A,NFIL3,IGFBP5,SLC15A2,MGST1,AKR1C3,PDLIM4,HSPB8,PTH1R,MAOA,S100A3,TMEM218,LGALS4,ARRDC2,PTTG1,GAS2"
"CHEOK RESPONSE TO MERCAPTOPURINE DN",0.207843137254902,0.267733578072867,0.132846300606183,0.437177342035984,1.24200335290038,21,"RNASE6,SERPING1,SOCS6,LST1,CA3,TRAC,MICA,HAT1"
"XU CREBBP TARGETS DN",0.166979362101313,0.22213468009651,0.14641623786055,0.38861852487054,1.24222616458303,35,"FCER2,ID3,LTA,TGFB1,CIITA"
"MORI LARGE PRE BII LYMPHOCYTE UP",0.112115732368897,0.158316282693012,0.178219874951973,0.327214639523408,1.24251578565281,83,"MELK,TOP2A,IGLL1,CCNA2,MKI67,ASF1B,CDKN1A,CENPA,CDKN2C,ENPEP,LGALS9,FANCC,CDCA7,RAMP1,MYBL2,RRM2,SMC4,CKS1B,TMPO,IDE,DTL,HAUS3,CDK1,RAD21,HJURP,BUB3"
"XU GH1 EXOGENOUS TARGETS UP",0.16888045540797,0.224099529476572,0.14641623786055,0.377980400574004,1.24399914498744,41,"HAND1,MS4A6A,SERPINA1,MOGAT2,ST6GALNAC3,EPOR"
"WANG LMO4 TARGETS UP",0.046583850931677,0.0765865178354018,0.261663521711573,0.272258237072468,1.24514115123362,336,"MLPH,MT1X,DDIT4,CXCR4,TFF3,MT2A,ZFP36L2,TXNIP,BCL6,TFAP2C,WEE1,IL1R1,SLC25A48,CMAHP,ITPRIPL2,NBPF14,MBNL3,GLUL,RHOQ,ITGAV,TIPARP,SELENBP1,SERTAD1,FBXO8,SMAD5,RNF144B,SOAT1,PHACTR2,AK3,PLGLB1,NEBL,FREM2,RIN2,PABPC1P3,NABP1,PURG,PM20D2,DPY19L4,SREK1,SOWAHC,CDCA2,DBI,FIGN,DANCR,SLC2A1,HMG20B,CENPK,BMP7,PDZK1,CFLAR,SNHG12,NEAT1,MIR3682,ARG2,EMP2,CREB3L2,MIPOL1,SGK3,OGT,CRIPT,ASNSD1,DNAJC1,SFT2D1,LTBP1,ZNF430,F11R,TUG1,GRN,ARL17A,ARL5A,TSPAN4,ENAH,INO80D,NFIA,EED,THBS1,SYPL1,TMEM106B,PABPC1,FUBP1,SOS1,TCF3,PDS5B,CREB1,ARHGEF12,TSC22D1"
"NOJIMA SFRP2 TARGETS DN",0.213051823416507,0.273509678069199,0.129442887745046,0.426302646304835,1.24650148417136,23,"CXCL5,EGFR,IFITM1,PYCARD,CD44,GRN,MET,BST2,RAD21,IGFBP4"
"WILLIAMS ESR1 TARGETS UP",0.213051823416507,0.273509678069199,0.129442887745046,0.426377065586091,1.24671908484857,23,"SLC26A2,TPD52L1,CCNA2,CEP55,HSPB8,HMGB2,THBS1,IGFBP4,FAM83D"
"GREENBAUM E2A TARGETS DN",0.185823754789272,0.24352498023475,0.139599673451922,0.463728174807598,1.24707406007652,17,"EMP1,CD74,GIMAP4,GBP2,BLK,GAB1,ALPL,MYO7A"
"BOYAULT LIVER CANCER SUBCLASS G6 DN",0.195856873822976,0.254777873284245,0.134273452883202,0.45565173018422,1.24736981828221,18,"CMTM6,HES1,CDH1,RAB27A,SDC4,SYT17,NUP98,TNS1,AGO2"
"BYSTRYKH HEMATOPOIESIS STEM CELL SCP2 QTL TRANS",0.211132437619962,0.271573466500457,0.130105630751129,0.427258107004111,1.24929523455043,23,"FPR2,TXNIP,FMO1,SPARC,LIF,TEP1,ZC2HC1C,MYL4,SRSF10,SLC50A1"
