"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"ZHU CMV ALL UP",0.00234317756251071,0.0078678246603269,0.431707695803346,0.409654617102979,1.60899913864833,103,"MSX1,TNFAIP3,NFKBIA,IL7R,HSPA1A,PSMA2,IFITM1,TFPI2,LATS2,IL6,SP100,PNP,TRIM22,GAL,IRF1,PIM1,NAMPT,HLA-E,CD55,CCL5,SLC39A14,RB1,TAP1,IRF2,BRCA2,HSPE1,GBP1,TRIM21,EMP2,PSMB8"
"RUAN RESPONSE TO TNF TROGLITAZONE UP",0.00234885332037608,0.0078812206887565,0.431707695803346,0.677737969568958,1.83095984747939,17,"CP,ABCA1,PCK1,SERPINA3,HP,IFNGR1,GBP2,HIPK3,HLA-E"
"ZHANG TARGETS OF EWSR1 FLI1 FUSION",0.00235268565333273,0.00788841660235093,0.431707695803346,0.430127204665921,1.62508182007008,84,"HOXD9,CES1,MSX1,GPSM3,LY96,IFITM1,FCGRT,G0S2,MYC,RHOH,HES1,RUNX3,FOS,CEBPB,CAV1,CD79A,CAV2,AK4,HLA-E"
"MINGUEZ LIVER CANCER VASCULAR INVASION DN",0.00236192970081039,0.00790832791060531,0.431707695803346,0.663967890676817,1.84769903100043,19,"MAT1A,SLC38A2,SLC38A4,PCK1,CYP3A4,AASS"
"SHEPARD CRASH AND BURN MUTANT DN",0.00236200807941913,0.00790832791060531,0.431707695803346,0.359992719549406,1.52994127058896,177,"OTP,GAS1,HOXB3,MT2A,LHX1,PMEL,ZIC2,SMTN,MELK,NFIL3,NOTCH2,KIF14,PCDH18,MKI67,GFAP,CEP55,FZD9,NEUROD4,CKS2,FGFR4,S1PR1,POU3F2,HMGN3,HLX,FBXO5,SOX21,AURKB,DEK,JAG1,ASCL1,CDCA2,PAX2,NR2F1,KDM3A,MYO10,PPP1R3C,PLEKHF1,FZD5,POU3F3,SLAIN2,PPP1R3G,KDM6A,GOLGB1,TTN,MTUS1,TMPO,PRIM2,ASPM,ZNF511,MIB1,SOX3,ANLN,FUBP1,TNXB,CDK1,PON1,BUB3,BIRC5,DDX17,PCDHGC3,TK1,MBD2,CKAP2,SYNCRIP,PHF3,TACC3,CTDSPL2,DPYSL3,ZNF184,ADARB2,MDK,BORA,ECT2,CDC14B,ARHGAP12,ENO3,ARID5B,KIF23,UCP2,KIF11,MYCL,PUM1,DDX20,CTSL,SLX1B,GREB1,GDF10,HDAC2,BUB1B,IFT46,TRIM39,CDCA3"
"GOZGIT ESR1 TARGETS UP",0.0023771258982628,0.00795324727879767,0.431707695803346,0.388212748736666,1.57751137490258,127,"S100A12,IL18,GAS1,ANPEP,TNFAIP8,PMEL,DSC2,GRAMD1C,CSF3R,COL21A1,ADAMTSL4,TCIRG1,SLC18B1,IGFBP3,ACSL5,VWDE,BLNK,KCTD12,FOS,ORC1,HSD17B1,POU5F1,FERMT2,ALOX5,PIM1,B4GALT4,ACSF2,GATA2,SMIM2-AS1,ACACB,PTGER4,SERPINE1,SLC16A5,LAMC1,ZNF831,ACAA2,ADIRF,PTPN21,MMRN2,ASPH,NT5E,DUSP19,CRISPLD2,SMPDL3A,HERC4,FAM13A,PTPN2"
"DITTMER PTHLH TARGETS DN",0.00238985741768158,0.00799012415611136,0.431707695803346,0.457594137988022,1.67385356808594,68,"MT1H,MT1G,AOX1,MT1X,MT2A,CASP1,RGS10,FERMT2,TIMELESS,BTNL3,ITGA6,SERPINE1,RRAS2,SEC24A,PIK3CA,FAT1,MAP3K7,SP110,ADAMTS1,ALDH7A1,CREB1,SPEN,IVNS1ABP,TFDP2,HSP90AA1,LRBA,LRRFIP1,TBC1D1,KDELR2"
"REACTOME RHO GTPASES ACTIVATE NADPH OXIDASES",0.00241984180403149,0.00808458941532751,0.431707695803346,0.626654333561576,1.84734073349568,24,"S100A9,S100A8,NCF2,NCF4,CYBB,CYBA,RAC2,NCF1,NOX1"
"FINETTI BREAST CANCER KINOME GREEN",0.00243129440393323,0.00809969354524869,0.431707695803346,0.684604545874112,1.81432548578642,16,"SYK,HCK,FGR,LCK,BTK,MLKL,STK17B,LYN"
"KEGG PANTOTHENATE AND COA BIOSYNTHESIS",0.00243129440393323,0.00809969354524869,0.431707695803346,0.684161842578091,1.81315224222931,16,"VNN2,VNN1,ENPP1,UPB1,DPYD,BCAT2"
"PLASARI TGFB1 SIGNALING VIA NFIC 1HR DN",0.00242793946225784,0.00809969354524869,0.431707695803346,0.409566727490746,1.60863116122946,105,"FOXA1,IGF2,COL2A1,SLC14A1,CD14,GPC3,PERP,CYP39A1,GPC6,COL3A1,SOX2,TINAGL1,PAX1,FAT4,SELENBP1,COX6B2,MSI2,LOXL2,SESN3,RORA,PTH1R,PLEKHG1,PPP1R3C,PCSK5,MAP3K2,RICTOR,WNT5A,KDM5A,MYBL1,ARGLU1,HMGA2,MALAT1,GOLGA4,THOC2,IGF2R,INO80D,NFIA"
"RAMALHO STEMNESS UP",0.00242684568987335,0.00809969354524869,0.431707695803346,0.354683845245458,1.52183026811692,184,"SLC38A2,YAP1,TEAD2,F2R,PPIC,CPXM1,MDFIC,YES1,MDFI,CDKN1A,LAPTM4A,RCN1,BACH1,FBXO8,PPP2R1B,TGIF2,ABCB1,ITGA6,SUCLG2,LRRC58,ITGB1,XPO1,EIF4EBP1,SLC4A7,CHD1,GAB1,ZFX,MTMR10,MED23,MRPS31,CDK2AP1,PCF11,TBC1D15,ZNF644,RRN3,GHR,GAS2,RNFT1,CTBP2,PTPN2,SMARCAD1,ALDH7A1,RYK,DNAJB6,FASTKD5,ZCCHC10,DICER1,CWC22,ERCC5,STXBP3,CENPC,TRIP6,RNF138,DTYMK,SMAD1,ADAM9,ACADM,CCND1,SMAD2,RSRC2,TJP1,MAP4K3,PKD2,TGS1,ZZZ3,DPH5,XPOT,ZNF639,RPL22,GCLM,ESF1,ZNF708,TXNRD1,ZC3H14,PPA1,SOCS2,JAGN1"
"BIOCARTA CTLA4 PATHWAY",0.00243404831168725,0.00810309245642893,0.431707695803346,0.676114051168881,1.85772347460609,18,"CD86,HLA-DRA,HLA-DRB1,CD28,LCK,CD3G,HLA-DRB5,CD3E,CD80"
"WP KIT RECEPTOR SIGNALING PATHWAY",0.00244910783206363,0.00814742349257325,0.431707695803346,0.476171641594782,1.70482378855555,59,"BTK,TEC,INPP5D,PTPN6,FOS,DOK1,BCL2,SNAI2,STAT5A,LYN,SOCS6,JUNB,PIK3R2,VAV1,SNAI1,JAK2,STAT3,KITLG,SOS1,CBL,EP300,PLCG1,RAF1,FYN,RPS6KB1,SHC1,RPS6KA1,RPS6,FOXO3,STAT5B,PRKCA,TBX2,MITF,MAPK14"
"BREDEMEYER RAG SIGNALING NOT VIA ATM DN",0.00246460138176958,0.00819313432317994,0.431707695803346,0.496929660956851,1.75795765162665,54,"SLPI,RGS18,HLA-DRA,OSR2,TMEM100,ABCA1,TRIM5,SLC15A2,LIFR,HVCN1,KLRD1,CENPA,CLEC2D"
"WP EXTRACELLULAR VESICLEMEDIATED SIGNALING IN RECIPIENT CELLS",0.00249822622971083,0.00829901165434854,0.431707695803346,0.593145577376248,1.83803122639933,29,"TGFBR3,HGF,EGFR,TGFB2,PIK3R5,TGFB1,TGFBR2,ERBB2,TGFBR1,SMAD4,WNT5A,DKK4"
"BAKKER FOXO3 TARGETS UP",0.00250217502135566,0.00830622588765365,0.431707695803346,0.499863799448266,1.75613162920836,52,"DCN,ARG1,CSF2RB,BTG1,TMX1,TP53INP1,P2RY14,SESN1,RGS2,C5orf63,KLF6,TCP11L2,HSCB,ATP7A,RBL2,CPT1A,SFT2D2,HIPK1,VCL,CDKN1B"
"VALK AML CLUSTER 11",0.00250643582830019,0.0083144649123315,0.431707695803346,0.552263315229667,1.79058829276045,37,"IFITM1,LHFPL2,KYNU,SPARC,DAB2,MDFIC,CIITA,CISH,CD34,GIMAP5,LPAR6,GIMAP6,SERPINB9,ITGA6,VEGFA"
"GROSS ELK3 TARGETS UP",0.00252593948208128,0.00836482640797635,0.431707695803346,0.611178489616065,1.84478514068245,26,"BMP4,HCK,EDN1,CDC14A,F2R,CNN2,APLN,CAV1,TCF7L1,RRAS2,CPE"
"REACTOME FC EPSILON RECEPTOR FCERI SIGNALING",0.00252698649723205,0.00836482640797635,0.431707695803346,0.385725543670157,1.5718434996432,131,"FCER1G,IGLC3,SYK,FCER1A,NFKBIA,IGLC2,RASGRP4,PSMA2,NFATC2,BTK,LAT2,TEC,ITPR2,FOS,TAB2,RELA,MALT1,AHCYL1,LYN,NFATC1,VAV3,MAP3K1,PIK3R2,VAV1,PLCG2,GRAP2,LCP2,PIK3CA,PSMB8,IKBKB,ITPR3,MAP3K7,NFATC3,NFKB1,PAK2,CHUK,BCL10"
"ROZANOV MMP14 TARGETS SUBSET",0.00252538808409074,0.00836482640797635,0.431707695803346,0.573705293720457,1.79358643442814,30,"GJB2,TNFRSF11B,PLOD2,SERPINH1,TIMP3,EMILIN2,CHSY1,COL6A2,EFEMP1,CALD1,COL5A1,HIF1A"
"WU SILENCED BY METHYLATION IN BLADDER CANCER",0.00254906990537042,0.00843195522838029,0.431707695803346,0.52189140890648,1.78884448927523,47,"PTPRC,FGL2,TGFBR3,COL6A3,ANPEP,ITGB2,HLA-DQB1,KLF4,FCGRT,PLEK,VCAN,CLIC2,LAMA2,LRIG1,FMO5,GATM,SLC4A4,CPE"
"LEE LIVER CANCER SURVIVAL UP",0.0025516089011272,0.00843438472692258,0.431707695803346,0.369775822112953,1.54645105662146,158,"SERPIND1,S100A8,AOX1,CES1,PCK1,ABCC2,TSKU,MOGAT1,F10,CYP3A4,DHRS3,HPD,TMEM176B,PARD3B,ABCA6,ACOX2,SERPING1,C2,ITPR2,SLC6A12,LEAP2,ALDH1L1,SERPINC1,SELENBP1,FMO3,TTPA,DIO1,EPHX1,AQP9,OTC,IL6R,ACSM5,CYP2J2,A1CF,STARD10,HYAL1,SPINK2,SALL1"
"CHEBOTAEV GR TARGETS UP",0.00256845684693498,0.00848407583220785,0.431707695803346,0.450394568304395,1.66744366407357,76,"FKBP5,IL17RB,DDIT4L,IQGAP2,RASSF9,HPGD,CMAHP,STC2,SCNN1G,EDNRB,ENPP1,ANAPC16,GALNT15,FZD1,BCL2L11,NTRK2,ACOT6,ADD3,RRM2,SPINK2,P4HA2,SLC26A6,KCTD14,ZNF90,CHD9,LCORL,CCDC71L,ST6GAL1,NRP1,PARVA,LAP3,DOCK5,RAMP3,SCRG1,MGAT4A"
"BROWNE HCMV INFECTION 4HR DN",0.00257080529782212,0.00848486967937409,0.431707695803346,0.3406182601136,1.48390509795316,230,"SIX1,CXCL6,TMEM30B,SERPINA1,C3AR1,RUNX1,GZMK,FOXC1,GPSM3,ZFP36,ZNF217,CXCL13,SDC2,GNRH1,ADM,SERPINI2,CHEK2,DUSP1,GJA4,GFAP,ZBTB1,LTBR,SIPA1,CXCR6,NR2F2,KCNQ1,NR2E1,PIM1,MCC,NEBL,SUPT20H,RUNX2,BARD1,PHKA1,GRAP,MALL,KLF6,CCL19,BTN3A2,RXRA,LIMK2,PPP1R3C,SOX1,NGF,DNMBP,HIC1,JRKL"
"LEE METASTASIS AND ALTERNATIVE SPLICING UP",0.00257232784246322,0.00848486967937409,0.431707695803346,0.461039053232993,1.68714171201356,70,"BCL2A1,MFAP5,MGP,COL4A6,F2R,BTK,TNFRSF1A,SH2D4A,C6,TMEM45A,COL6A2,BMF,LTBR,FZD1,SMO,PIM1,ITGB5"
"CLASPER LYMPHATIC VESSELS DURING METASTASIS UP",0.00257828564748793,0.00848655430729476,0.431707695803346,0.660403202465482,1.83777916733475,19,"HOXB5,LEPR,ANGPT2,EDN1,AJUBA,ADM,TGFB2,PIM1,SPRY1,ESAM,F11R,THBS1,ENG"
"REACTOME NA CL DEPENDENT NEUROTRANSMITTER TRANSPORTERS",0.00257753499890799,0.00848655430729476,0.431707695803346,0.68193323422663,1.80724602826351,16,"SLC22A2,SLC6A20,SLC6A3,SLC6A13,SLC6A12"
"ZWANG CLASS 2 TRANSIENTLY INDUCED BY EGF",0.00257772925432464,0.00848655430729476,0.431707695803346,0.528027523183432,1.76943201337096,43,"HOXC13,OSR1,KLF5,CLIC3,PAX9,LIFR,LY6G6C,PXDC1,FSTL1,RGCC,CHIC2,ARHGAP29,CLCF1,CLK1,GFPT2,JAM2,F3,SPHK1"
"HERNANDEZ MITOTIC ARREST BY DOCETAXEL 1 UP",0.00259862715161012,0.00854147911858347,0.431707695803346,0.608117052713236,1.83554447956065,26,"TNFRSF11B,GPC3,VAMP8,ABI3BP,EMP3,SGK1,TIMP3,DUSP1,EDNRB,SPP1,RGCC,AGT,WNT5A,LIX1L,MALAT1,ZGLP1,ITM2A,DAPK1"
"KEGG BASAL CELL CARCINOMA",0.00259692703666193,0.00854147911858347,0.431707695803346,0.495437971656498,1.7526805936737,54,"GLI1,WNT6,BMP4,FZD2,GLI2,WNT16,FZD7,FZD9,FZD1,SMO,WNT9B,TCF7L1,GLI3,PTCH1,WNT3,FZD8,LEF1,FZD5,WNT5A,FZD4"
"HUMMERICH MALIGNANT SKIN TUMOR UP",0.0026140951703697,0.0085862830824371,0.431707695803346,0.681078983775007,1.80498211053909,16,"SLPI,S100A9,S100A8,COL1A2,FAM110D"
"REACTOME DISEASES OF SIGNAL TRANSDUCTION BY GROWTH FACTOR RECEPTORS AND SECOND MESSENGERS",0.00263039873939874,0.0086337666488411,0.431707695803346,0.294818938221532,1.36028029757274,409,"BCL2A1,CD86,KDR,PIK3AP1,HGF,CD28,FGF2,PSMA2,EGFR,LCK,FOXO1,TGFB1,MYC,RAC2,MAML2,TGFBR2,HES1,MRAS,ZC3HAV1,YES1,PDGFRB,CDKN1A,FGFR4,CEBPB,FGF10,PPP2R1B,ERBB2,STAT5A,BCL2L11,VWF,APBB1IP,IQGAP1,PIM1,LYN,PPP1CC,DKK1,FLT3LG,ESR2,TGFBR1,FGFR1OP2,SMAD4,JUNB,CD19,DLL1,CD80,BIN2,PIK3R2,KAT2B,IHH,HDAC1,JAG1,VAV1,FZD8,FGF17,RAP1B,MSN,RAP1A,HEYL,JAK2,GAB1,PTPN12,ITGB3,KANK1,LRP5,FXR1,FZD5,RICTOR,PIK3CA,TBL1X,STAT3,QKI,AGTRAP,DKK4,FZD4,HEY2,PSMB8,RANBP2,KIF5B,GOLGB1,ERLIN2,IRS1,GOLGA4,CTBP2,CHUK,IRS2,MIB1,PPM1B,DERL2,SPRED1,PPFIBP1,TCF7L2,KITLG,MET,FN1,FGFR3,CNTRL,SOS1,CBL,NOTCH1,TNKS2,EP300,CREB1,VCL,AP3B1,CDKN1B,TRIP11,PLCG1,TLN1,FZD6,ATIC,POLR2J,FAM114A2,RAF1,FYN,LRP6,EIF2AK3,PSMB9,SHC1,FRS2,SMAD2,HDAC4,CREBBP,POLR2H,PDGFRA,HSP90AA1,PSME1,RPS6,HDAC8,FGFR1,FOXO3,FOXO4,STAT5B,GTF2F2,PPP1CB,ARAF,LRRFIP1,PSMD6,RBPJ,PIK3CD"
"SCHAEFFER SOX9 TARGETS IN PROSTATE DEVELOPMENT UP",0.00263490013367688,0.00864247243846016,0.431707695803346,0.653489904896801,1.84437000732726,20,"HOXB9,HOXA10,FOXA1,EDN1,FGF10,RDH10,HMGN3"
"WP LEPTIN SIGNALING PATHWAY",0.0026674377186041,0.00874306023615398,0.431707695803346,0.441622105217446,1.63648458011246,75,"LEPR,SOCS3,IL1RN,FOXO1,NOS3,CISH,SP1,RELA,IL1B,ERBB2,PIK3R2,ACACB,REL,ELK1,ROCK1,EIF4EBP1,PLCG2,JAK2,STAT3,IKBKB,NFKB1,IRS1,CHUK,SOS1,NCOA1,CREB1,PLCG1,RAF1,FYN,RPS6KB1,SHC1,RPS6KA1,CCND1,RPS6,STAT5B,RHOA"
"BURTON ADIPOGENESIS 11",0.00267268661959498,0.00874799528010289,0.431707695803346,0.491556588339296,1.71461622297698,50,"SHOX2,GAS1,COL3A1,IFI16,ATF1,ARHGAP5,SNAI2,IRF1,RAB9A,PNRC2,PAXBP1,LIMS1,AMOT,ZNF644,KIF5B,AHR,ALCAM,RBM39,CDH11,ZFP62,PBRM1,PKD2"
"PID CASPASE PATHWAY",0.00267268661959498,0.00874799528010289,0.431707695803346,0.491722826987735,1.7151960859882,50,"KRT18,CASP4,CASP1,VIM,BIRC3,CASP7,TNFRSF1A,CASP6,CASP8,BCL2,ARHGDIB,MAP3K1"
"SIG BCR SIGNALING PATHWAY",0.00267751096367367,0.00875765307502501,0.431707695803346,0.530474122174827,1.7934434663926,45,"PTPRC,SYK,NFATC2,BTK,INPP5D,ITPR2,BLNK,BCL2,LYN,NFATC1,CD19,VAV1,PLCG2,PIK3CA,ITPR3,SOS1,MAP4K1,RAF1,SOS2,SHC1,PPP3CC"
"BLANCO MELO COVID19 SARS COV 2 INFECTION A594 ACE2 EXPRESSING CELLS RUXOLITINIB DN",0.00268585477051161,0.00877880083732257,0.431707695803346,0.466309574891045,1.70379246092127,67,"SCARA5,SCIN,CES1,IFITM2,ANGPT1,CFI,CYBA,SERPINH1,ADAM12,PDGFRL,PBXIP1,OLFML3,ENPP1,SPP1,SLC51B,EPHX1,RRM2,GATM,COL11A1"
"GROSS HYPOXIA VIA ELK3 ONLY DN",0.00269698377068221,0.00880901617342322,0.431707695803346,0.520516615107027,1.74686841420306,44,"HOXD9,AOX1,S100A4,CHEK2,CSF3,TP53INP1,CENPA,CDKN2C,SIPA1,MKNK2,CLDN15,TRIM8"
"KRIEG HYPOXIA VIA KDM3A",0.00271567348205083,0.0088638672172525,0.431707695803346,0.520161515184313,1.78291507407674,47,"CLEC4E,CXCL1,CXCL5,EDN1,C15orf48,BIRC3,ADM,TM4SF1,GDF15,PLAUR,ZC3H12A,HMOX1,STEAP3,JUNB,SYTL3,SERPINE1,KDM3A,ASPH,NECAP2,FBXO32,TGM2,LAMC2,HMGA2"
"IKEDA MIR30 TARGETS UP",0.00271996464957289,0.00887167813824403,0.431707695803346,0.401746030670739,1.60008395918714,113,"BNC2,NEDD4,P4HA1,MAF,GNA13,BCL2,ARHGEF6,FNDC3B,SOCS6,DTNA,PAPOLA,XPO1,GFPT2,SLC4A7,USP47,SNAI1,PI4K2B,KDM3A,PELI1,CNOT6,TBC1D15,CHD9,RRAD,IRS1,GOLGA4,PTPN2,IRS2,CPNE8,PPFIA1,EPC2,DMD,PTBP3,FNDC3A,RAP2C,ARID4A,NFIB,CAST,UBE2J1,LRRC17,USP15,CPEB4,USP34,ACVR1,RAI14,PDCD10,ACTN1,JUN,ITSN1,SON"
"KAYO AGING MUSCLE UP",0.00272379837355439,0.0088779871673593,0.431707695803346,0.33928372035277,1.47309524870392,218,"CXCR2,IL18,MT1F,AOX1,CEACAM4,HCLS1,PTGFR,MMP8,FOXJ1,CXCL5,FRZB,PDLIM1,ANGPT1,SERPINA3,IGHM,HSPA1A,MYO1F,EZR,FOXO1,B4GALT1,CCL2,LIFR,AIF1,EYA2,CSF1,DDR2,CDKN1A,LTBP2,MC4R,RELA,ENPEP,CHRM5,G3BP1,GHRHR,RBL1,SLC2A4,FOXF2,SMARCA1,ELK1,DPYD"
"BIOCARTA NFKB PATHWAY",0.00275521592270609,0.00896921050690722,0.431707695803346,0.629982587555974,1.81061474901385,21,"TNFAIP3,NFKBIA,IL1R1,TNFRSF1B,TNFRSF1A,RELA,MYD88,MAP3K1,IKBKB,MAP3K7,NFKB1,CHUK"
"LINDGREN BLADDER CANCER CLUSTER 3 DN",0.00275946185471386,0.00896921050690722,0.431707695803346,0.344812883542273,1.49030457946455,209,"MPZL2,FGL2,THSD4,CASP4,AHNAK,CASP1,GPSM3,AJUBA,ABCC4,COL4A6,SMAD6,MYC,ICAM2,IFI16,PTPN13,RFX2,CNN2,GMFG,CD44,SNAI2,LPAR6,LPCAT2,TTC38,MOB3C,PXN,MECOM,ZNF516,GLI3,TOB2,JAG1,COL27A1,PYROXD2,PLCG2,TBC1D2B,CTSH,LIMS1,BMP7,TMEM216,ZSWIM6,FRMD6,CFLAR,EIF3E,IGF1R,ARHGEF40,LCAT,HIBCH,RND3,CHD9,IKBKB,NT5E,PDE4D"
"LU TUMOR ENDOTHELIAL MARKERS UP",0.0027568764611889,0.00896921050690722,0.431707695803346,0.618793127930069,1.78686036232661,22,"MMP9,HSPA6,TWIST1,ADAM12,VCAN,TNFAIP6,STC1,ADAP2,LCP2,EGFL6,PMAIP1,POSTN"
"ONDER CDH1 TARGETS 3 UP",0.00275858250033237,0.00896921050690722,0.431707695803346,0.671024591982685,1.84373943184451,18,"S100A8,LEPR,CYP1B1,STC2,TSC22D3,KDELR3,ALDH6A1"
"SCHLINGEMANN SKIN CARCINOGENESIS TPA UP",0.0027759102321148,0.00901640335295664,0.431707695803346,0.584533751707229,1.86551532830123,32,"SLPI,S100A9,S100A8,MT1X,MT2A,PLBD1,PTBP1,JUNB,NABP1,MAT2A,RBM6"
"PID EPHRINB REV PATHWAY",0.00283898200604635,0.00921486242795877,0.431707695803346,0.591504229389331,1.80262151802125,27,"CXCR4,HCK,FGR,LCK,PTPN13,YES1,EPHB4,LYN,EFNB1,BLK,ITGB3,PIK3CA,MAP3K7"
"DELACROIX RAR BOUND ES",0.00284251788829972,0.00921643783835158,0.431707695803346,0.299058682822442,1.38116603691989,412,"HOXA5,KLHDC7A,FOXA1,GLI1,C1QA,C9orf152,SOCS3,BMP4,GJA1,ZIC5,GPRC5A,IFITM2,PDLIM1,TYROBP,ZIC2,GMNN,WEE1,ACKR3,RAB20,IFITM1,ARG1,CD37,GPC4,MSLN,G0S2,RHD,DHRS3,RREB1,GRTP1,MUC1,FOLR1,DUSP1,GADD45G,PTPN6,SERPINF2,FAM91A1,ITGA5,PDGFRB,CCDC102A,RHOQ,MME,SPP1,RASAL3,POU5F1,SLAMF8,CDH1,HSPB8,STEAP3,MSI2,MAFA,TMPRSS6,AQP3,RIN2,MCL1,JUNB,PLCB3,PTCH1,DENND2D,HYAL1,MYBL2,BCL3,NACC2,NDUFA4L2,PTH1R,AIPL1,KRCC1,INPPL1,ATP11B,JAM2,MIS18BP1,BCAT2,ZNF438,RPS15A,KLF2,SLC39A14,MED21,SBNO2,TVP23B,ING1,UBXN2A,SLC35F2,AANAT,TMEM253,ACP6,SKIL,FAM171B,SNTB2,PLA2G10,AGTRAP,CCP110,RBPMS,SDHD,HS3ST3B1,AEBP2,LEFTY2,DYRK3,CYSTM1,RBM41,PPP1R15B"
"WP GASTRIN SIGNALING PATHWAY",0.00284341107464762,0.00921643783835158,0.431707695803346,0.404222406309094,1.60037486177687,110,"ANXA2,NFKBIA,EGFR,KLF4,BIRC3,FOXO1,RHOD,MYC,GAST,YES1,CDKN1A,FOS,SP1,CD44,RELA,PXN,PRKCH,CDH1,CDKN2A,VEGFA,PIK3R2,ELK1,ROCK1,JAG1,ITGB1,MEF2B,EIF4EBP1,SERPINE1,JAK2,PIK3CA,STAT3,IKBKB,NFKB1,IRS1,CHUK,BIRC2,SOS1,PRKD2,CREB1,CDKN1B,BIRC5,PLCG1,TCF4,RAF1,FYN,RPS6KB1,SHC1,SERPINB2,CCND1,TJP1,RPS6,PPARG,FOXO3,RHOA,PRKCA"
"GARGALOVIC RESPONSE TO OXIDIZED PHOSPHOLIPIDS RED UP",0.00287001658615218,0.00929622836013533,0.431707695803346,0.679191703240865,1.79998047683309,16,"DDIT4,STX11,MTHFD2,STC2,CEBPB,VEGFA,CEBPG"
"KIM MYCN AMPLIFICATION TARGETS DN",0.00287610589330875,0.00930950065465727,0.431707695803346,0.41798878488136,1.627452657379,99,"KLF5,COL1A1,DCN,ITGB8,IRX3,FCGRT,LIPG,FAM43A,YES1,XRN1,B4GALT4,BMI1,BARD1,FAM111A,CCNL1,MAGED4,RORA,INPPL1,ATP11B,PLEKHG1,HSD3B7,HMG20B,CD164,CFLAR,TMBIM4,ATL3,CEP70,GOLGB1,MAP3K7,TMEM87B,FN1,ZNF844,ZNF93,WWOX,RECQL,RASA2,NDRG1,TFDP2,MFSD1,ADCY2,PLEKHA2,NET1,PIK3CD,PLEKHA5,NKX2-1,SAYSD1,EPB41L5,EPAS1"
"RICKMAN HEAD AND NECK CANCER D",0.00288587757563271,0.0093346655975829,0.431707695803346,0.623643165668784,1.83846398469521,24,"IGHA1,HLA-DQA1,AZGP1,TFF3,ZG16B,ABI3BP,HLA-DQB1,FOLR1,CLU,MS4A1,CCL19"
"WP DISRUPTION OF POSTSYNAPTIC SIGNALING BY CNV",0.00289789652165727,0.00936705971108303,0.431707695803346,-0.536151415037428,-1.77742134719484,33,"STX1A,SHANK1,GRIN2B,RPH3A,ARC,NRXN3,NRXN2,GRIN2A,GRIN1,CAMK2B,SYNGAP1,RYR2,YWHAG,CAMK2D,DLGAP1,DLG2,GRIN2D,NLGN3,NLGN2,CAMK2A,NLGN1,GRIN2C,DLG1,CAMK2G"
"BORCZUK MALIGNANT MESOTHELIOMA UP",0.00291195343976964,0.00939949611704647,0.431707695803346,0.317691332751597,1.41809902441146,289,"ANXA2,S100A11,UBE2C,WEE1,OSMR,PSMA2,F2R,RHOBTB3,P4HA1,TOP2A,TGFB1,CRABP2,CPQ,CKS2,RP2,ITGAV,CDKN2C,CCNG1,MOB1A,SMAD5,ACTL6A,CALD1,G3BP1,RAB32,SMAD4,LUM,CAPN7,LOXL2,PAPOLA,ACAP2,DBI,TNPO1,RAP1B,SMC4,MAPKAPK2,METTL18,RPS15A,MED21,RAP1A,CNOT8,NEK4,PCNA,LAMC1,MAPRE1,RIT1,SMNDC1,LAMP2,SAP30,STAT3,QKI,CKS1B,SS18,NCK1,ZNF318,KIF5B,TMED7,PAK2,SRSF10,STIP1,HIPK1,RFC4,PABPC1,CGRRF1,SLC25A1,RAD21,UBXN7,KRIT1,BUB3,AP3B1,HNRNPC,FZD6,MPZL1,TK1,RAF1,HDGF,DESI2,MSH6,LYPLA1,VAMP3,FKBP4,RCOR1,SMAD2,BET1,DNAJA1,TAF12,SRSF1,CREBBP,RIF1,CCZ1,UBE2D3,SSR1,FBL,PRKCA,PTGES3,XPOT,NCBP2,WTAP,KDM5B,ADNP,KIF11,ZBTB14,RAB4A,SEC24D,STK17A,ZMYND11,NAP1L1,IPO7,KRT10,DOCK1,BUB1B,SERBP1"
"DARWICHE SKIN TUMOR PROMOTER UP",0.00291027697835391,0.00939949611704647,0.431707695803346,0.385022206515364,1.56046074806487,126,"SLPI,S100A9,S100A8,PLAC8,LYZ,RNASE3,HAMP,UBE2C,IFITM3,PPIC,CAPN2,APOD,ID1,RHOH,CXCL16,ICAM1,SPP1,PLEKHA4,LIF,CHPT1,CHI3L1,SNHG3,FABP4,LRIF1,CA3,AXL"
"HIRSCH CELLULAR TRANSFORMATION SIGNATURE DN",0.00292926895789631,0.00944886342940464,0.431707695803346,0.417410801493826,1.61761757799549,96,"FBLN1,KANK2,COL4A6,TGFB2,TOB1,EPS8,SPARC,ATP10D,PDLIM4,NR2F2,ARHGDIB,CAV1,CALD1,DKK1,ADI1,HMGN3,RAMP1,ATP1B3,GBP1,ADIRF,CHD9,TNS3,NQO1,THBS1,ASF1A,ALCAM,DMD,KIAA0930,COMMD8,CRIM1,STARD7,TCF4,HEXIM1,TCEAL1,SYNCRIP,COTL1"
"KORKOLA YOLK SAC TUMOR",0.00293300726889579,0.00945439722401306,0.431707695803346,0.494317837050467,1.73664744173185,52,"DCN,SRGN,CEBPD,MGP,COL4A6,C1R,METTL7A,C1S,PTPN13,TRIM22,NMI,B4GALT4,EOMES,LUM,LRRN1,SALL1,PDZK1,FZD5,COCH,CEP70,CDH2,TTN,HMGA2,PRTG"
